Series Name,Series Code,Country Name,Country Code,1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Austria,AUT,2.39831429528101,2.20501964036377,3.55996691871002,3.58998775085415,3.36840771488365,1.35051607992412,1.65585494261917,0.756156575984136,2.70574308750665,2.14068259595112,3.35083135763318,3.621510423492,1.54726383930861,-3.79907504838874,1.92867305613767,2.80799993211767,0.757314345720772,0.321250821811844,0.353471065680438,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Azerbaijan,AZE,1.30000019976242,5.80000052390139,10.0000002781915,7.40000058167318,11.0999992535406,9.89999999999999,10.5999992015725,11.2000002371477,10.2000003982988,26.4000008082431,34.4999995102935,25.0489995231791,10.7724207826314,9.41065376397619,4.85433932383958,0.0659227678492726,2.20000018843571,5.79667839631929,2,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Bahamas, The",BHS,4.22353068025446,2.06223948963316,4.7164738248118,7.14412993221745,4.149246399763,2.62562712099302,2.7046295125315,-1.26474462878853,0.882884232581944,3.39529266953875,2.51686384101369,1.44652221530914,-2.32393724789044,-4.17525917522813,1.53877885334302,0.612902595753823,2.21731297852183,0.0220301965625538,1.02278610479254,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bahrain,BHR,4.11000611512114,3.09299978673204,4.79000278855499,4.29999896037758,5.29999479407712,2.49103356534492,3.61414828908676,6.02395119599457,6.98094698388441,6.768939708829,6.46856767156123,8.29244382201286,6.24512834138467,2.53977246949495,4.33440708785902,2.10018410872759,3.5887045713562,5.41293824262871,4.48093515168384,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bangladesh,BGD,4.52291921762344,4.48989649735631,5.17702687345256,4.67015636827865,5.2932947184604,5.07728777597312,3.83312394005608,4.73956739916446,5.2395329104527,6.53594494052352,6.67186826509662,7.05863620607012,6.01378975923306,5.04512479417738,5.57180227396866,6.46438388047517,6.52143507837333,6.01359606747025,6.06109305375391,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Barbados,BRB,4.03800475059381,4.68036529680364,3.70774263904035,0.315457413249206,4.50733752620545,-2.40722166499498,0.822199383350466,2.14067278287462,1.39720558882235,4.03543307086613,5.67644276253547,1.70098478066249,0.440140845070431,-4.03155127081507,0.273972602739732,0.728597449908918,0.27124773960216,0,0.180342651036966,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belarus,BLR,2.80000000000014,11.3999999999999,8.39999999999999,3.39999999999993,5.80000000000005,4.72530600626246,5.04526731762394,7.04319267515923,11.4497429270061,9.40000000000001,10,8.60000000013864,10.2000000000983,0.200000000044014,7.74078121556398,5.54371146099548,1.73139122338632,1.07360080128041,1.58780161918546,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belgium,BEL,1.5931570573082,3.71054947505965,1.97544847979478,3.56304003578043,3.63381720812023,0.811463997377572,1.78045214903302,0.774536137034218,3.63480082161604,2.09422151790646,2.49946444651674,3.39747191374433,0.747103203848695,-2.28487900364664,2.6948255377054,1.7968378886938,0.151259665907872,0.0165548679284626,1.34836095620594,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Belize,BLZ,1.4287226647141,3.54517885789039,3.74095660234622,8.78037145485943,13.0387621268347,5.01566299905735,5.11855944291548,9.3292487028497,4.64808729598319,2.57800880890768,4.58160036994624,1.10558612731653,3.22910131621923,0.713250728261499,3.32387112431655,2.10395080383485,3.82474878288322,1.52567527319015,3.58331482421448,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Benin,BEN,4.32428403455549,5.73468837361078,3.9610121390151,5.34144937282876,5.85999210110583,5.33041085668984,4.64447002567962,3.44404484874129,4.42962902368194,1.71157762807459,3.94701374716007,5.98651552196785,4.89339391821042,2.31922692435856,2.11685012701102,2.96275035081007,4.64302307573176,6.87899597442576,6.54148665115765,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bermuda,BMU,2.60047604555287,4.60000000000198,3.90000000000011,3.38264871401167,9.31715557653585,7.2224360086321,-1.47779037455827,3.41070620413235,2.32126647646751,1.67420714931701,5.54386592809534,2.84589011430658,1.52789390961543,-5.28417714947457,-2.09411353414293,-3.33949441020565,-4.8345401709793,-2.51115443098975,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bhutan,BTN,5.56517286212046,5.37383851914481,5.91403083461985,7.98397202183317,6.93302423977509,8.20377386131203,10.7278406117878,7.66433404214091,5.89640819205567,7.12255964997142,6.84936593196244,17.9258249448258,4.768354225598,6.65722379603399,11.7308543603364,7.89091389329108,5.07170981496216,2.14249655359879,5.45881731232578,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bolivia,BOL,4.361340293933,4.95420874299724,5.02935475543072,0.426885422588825,2.50781080899483,1.68379912721825,2.48556573783829,2.71133983700673,4.17329558916248,4.42143312687979,4.79700882356067,4.56438390229535,6.14849719501387,3.35700125894111,4.12672256468305,5.20409271802829,5.12227466098376,6.79601170559745,5.460569751994,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bosnia and Herzegovina,BIH,88.9576648014073,34.3895745908777,15.5999963635658,9.59999979508615,5.50000043583101,4.39999950666288,5.30000026724034,4.00000006535353,6.09999977115795,4.99999992596616,6.5244815603245,5.97914529331456,5.59364361619173,-2.71899692477753,0.842033057219993,0.957763335879449,-1.20693927596051,2.47999971822162,0.782612256090616,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Botswana,BWA,5.82980007842275,8.02654902640244,0.721993155129837,9.66724074151195,1.98769585438754,0.250573866722732,6.06953086765014,4.62589479191556,2.70582173663567,4.55664565732843,8.36387106895727,8.28014749331049,6.24211724673039,-7.65231020253476,8.56363174773267,6.04831636706808,4.83154279471525,9.32220151646139,4.42104075942358,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brazil,BRA,2.19005943322573,3.38828000897225,0.354845946043383,0.490423083557729,4.38302453253019,1.27902466530881,3.07172489105554,1.22320541938372,5.6606735304683,3.14890004348749,3.99932427622596,6.00580182696643,5.01931601343726,-0.235978102299356,7.57206715522901,3.91638218841443,1.7624888050685,2.74369664950309,0.144707354149404,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Brunei Darussalam,BRN,2.87831797361153,-1.47117172940999,-0.558508697580152,3.05215668833274,2.84942175923445,2.74404081619319,3.87209724928054,2.90395513321562,0.504318384367394,0.387506908960717,4.39772015924092,0.154581460251663,-1.93971450739593,-1.76453572461672,2.59896591145289,3.42981847698816,0.948354661791612,-1.75196054652761,-2.33999999999999,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Bulgaria,BGR,1.60000000000009,-1.09999999999998,3.50000000000001,-5.61000000000003,5.01094936589777,4.24802536795863,6.01812213193644,5.0775222691301,6.55556657808111,7.23619299654061,6.7531338642552,7.67535068452476,5.64700542878191,-4.21972706220618,0.054557983103237,1.57999999999998,0.239999999999981,1.28000000000006,1.54999999999997,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burkina Faso,BFA,11.0147438692119,6.31683473498401,7.30771963314496,7.40417896632496,1.82024189276156,6.61339955512814,4.35300432287377,7.80243989821501,4.47847434866785,8.66186160516736,6.25315860358158,5.65500511828274,7.29449815007297,2.96201437138612,8.44632518323239,6.52176944827904,6.45267475358607,3.6493050844558,3.99604471922063,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Burundi,BDI,-8.00000000137253,-1.58999999719993,4.7499999920648,-1.0099999961992,-0.856864059223554,2.05580710931326,4.44651941891463,-1.22372795923965,4.83365776164824,0.900000002864005,5.38465739821253,4.78583195088814,5.04811878327607,3.46842542500001,3.78590254312172,4.19162568095399,4.01936552951105,4.59405421822632,4.66091818447367,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cambodia,KHM,5.41233937864219,5.61979292460713,5.00903274988649,11.9097579263838,8.76678543878695,8.03863162927392,6.68788084783083,8.50589878909878,10.3405287268833,13.2500855570881,10.7710871626847,10.2125718078093,6.69157747471078,0.0866969592705971,5.96307857538696,7.0695699458918,7.2613227425049,7.48000365272792,7.07152535164744,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cameroon,CMR,4.91193954256582,5.31415846383842,4.89535952604831,4.06227883772547,4.17358103169366,4.51427108687706,4.00904457129397,4.03099331564998,3.70185405379226,2.29685285606908,3.2240029845407,3.2556644929842,2.88404623386009,1.93185059072778,3.26864887397058,4.14059184658242,4.58873870051141,5.56168812850224,5.92696495921939,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Canada,CAN,1.67960446104939,4.25334813793619,4.13818697235091,4.99725613790507,5.12312240861962,1.68837418964189,2.801868065994,1.92531745748907,3.13878825993477,3.16312962405641,2.6217816877294,2.00831101361989,1.17542627481807,-2.71147114222747,3.37425422427813,2.96010247438441,1.92286357507182,2.00350823345686,2.43930610758747,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cabo Verde,CPV,11.3465247285346,11.1184260357133,12.5172856677105,11.2226485321621,14.2848688321225,2.23165449284959,5.25089124613551,4.17625930175211,10.1970726091433,6.91245798811823,7.98375044704545,15.17068796854,6.65052052259701,-1.27040367455733,1.4669127093504,3.96878381178203,1.08191831071156,1.04524402260387,2.79984680285727,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Central African Republic,CAF,-4.00000135246047,5.30000264272184,4.6999938601314,3.60000293072824,-2.48945010053551,4.46478264871362,3.61648801618408,-5.39746923565573,5.99499172569583,0.908086104179361,3.63931118650444,4.60756198313561,2.05412656187242,1.70922096714969,3.04665685156192,3.30073970667341,4.1127562147026,-36.0470788488193,1.01032912916968,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chad,TCD,2.21447303467441,5.65339232788355,6.95157991354007,-0.682850217297741,-0.879681025444839,11.658134654294,8.49120981898056,14.7216670121033,33.6293718524659,17.3325337350837,0.648262014094513,3.27149957888643,3.05269153196828,4.21769555189633,13.5501008595489,0.0828697984381961,8.88257607170316,5.70000136285864,7.30000071305781,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Channel Islands,CHI,..,..,..,3.77026367469688,5.82664146877514,-1.51296126027543,-1.6322065976114,-3.2021569420483,0.224197396296447,1.37773415696212,4.88229936411699,5.89832966146942,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Chile,CHL,7.41349152299138,6.60557963279054,3.23087870862024,-0.760854811629883,4.49579299699077,3.34818039063991,2.16690863388931,3.95674848137746,6.04108673918763,5.55945253083594,4.40497269031522,5.16082559987021,3.2924548973333,-1.03643177886241,5.75370890317419,5.83964058455817,5.45713061747384,4.22619062451575,1.89404902379226,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,China,CHN,9.92472266262089,9.22688772817146,7.85348952256643,7.61817347439755,8.42928216038324,8.29837441055641,9.09090909057258,10.0199733687534,10.0756429654874,11.352391423495,12.6882251044697,14.1949616723985,9.6233774862006,9.23355109472858,10.6317082336546,9.4845062015219,7.75029759317401,7.68380996955,7.26846092873832,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Colombia,COL,2.05585471214225,3.43029367829286,0.569784089852135,-4.20401524370581,4.41999299958138,1.67789830770366,2.5039804654986,3.9182719036083,5.33302206745392,4.70655593383118,6.69751525770525,6.90062765541227,3.54680488578106,1.65154924529054,3.97180070473753,6.58951151557115,4.0439438063715,4.93628950050969,4.55250099165391,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Comoros,COM,-1.29166843572652,4.0303406688697,1.28266247510143,1.92412366644894,10.8480749827758,2.3329364646896,2.32477925914247,2.10410195294466,1.91960237946122,2.8374077642229,2.64689986791771,0.800152799016246,0.400266855234975,1.94999997780698,2.19999998173274,2.60000008817858,2.99999997193268,3.4999999938923,2.06163946899514,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Dem. Rep.",ZAR,-1.02317264199922,-5.61704659870088,-1.6241540447899,-4.2701408311335,-6.91092731585562,-2.10017302552295,2.94776518419376,5.57782231128925,6.73837393229988,6.13515115589797,5.32098105753636,6.25946984686092,6.2259002869101,2.85506010603413,7.07888942408586,6.86463002728854,7.15785962795061,8.5035033168972,9.04659616061964,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Congo, Rep.",COG,4.29048155564114,-0.624812149505971,3.73755276986071,-2.58219935747222,7.57598039215685,3.80260190016178,4.58187006145742,0.813264074715363,3.47663162277505,7.75575897797003,6.23599701269603,-1.58222275043937,5.57226417275646,7.46887803230689,8.75165579918745,3.42062126985299,3.79999585362292,3.4407052491938,6.77994095325852,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Costa Rica,CRI,0.886582087799567,5.57818639869889,8.39784784115835,8.22220068723777,1.80082459954953,1.07639631702581,2.90218509100173,6.40451078321793,4.25945277360225,5.88637731275065,8.77964095890734,7.93534051473679,2.7316204215889,-1.01571886151348,4.95432052677604,4.517746473806,5.16758277847948,3.43727397080984,3.50235223124649,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cote d'Ivoire,CIV,7.72932742209996,3.7435531440301,4.93067962768323,1.61752744311248,-2.06840005678232,0.121371915123646,-1.66764213793115,-1.35953594297264,1.23177283997175,1.72124736731733,1.51584236363406,1.76503678370024,2.5428414760909,3.25145371882851,2.01763859205302,-4.38725478860674,10.7065041030208,9.21857872285756,8.54646785215148,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Croatia,HRV,5.87369825272273,6.6454741071244,1.86188090885184,-0.935499992072494,3.76749617151033,3.43440436548457,5.24647452940856,5.55790703543624,4.08281068785415,4.16384089738375,4.78512087802355,5.1500049796031,2.05336549993108,-7.38378299987839,-1.7012497631566,-0.281262662136228,-2.18742917222276,-1.06392109616958,-0.360434269363935,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cuba,CUB,7.83875004920647,2.7850040115727,0.155720869356173,6.1912034449366,5.91586571429636,3.18223018586652,1.42859080980595,3.79136459698786,5.77087884118474,11.2017130777526,12.0658059009197,7.26213703416234,4.11682805941373,1.44911671714483,2.38833291202934,2.80296433563252,3.0143904652813,2.68603255179862,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Cyprus,CYP,1.62501839587932,2.40246067581697,5.09164531280346,4.68608474324751,5.67338023087713,3.57605668752929,3.22060624281657,2.78819671733241,4.37939899847839,3.86310946126042,4.51682903055416,4.89323901357616,3.6207152396498,-2.04219811772404,1.39064405751216,0.261283104557293,-2.38453114470011,-5.3567454914069,-2.25525909069297,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Czech Republic,CZE,4.28279904413745,-0.674271247765802,-0.316032668742196,1.438050224397,4.29413605934765,3.05152128302544,1.64694964030225,3.60184254523428,4.9474562570911,6.44226229961096,6.87654426975558,5.52926633870676,2.71095557125116,-4.84178529599535,2.29508968687023,1.96661263222273,-0.900306692159859,-0.528170820871225,1.97815404498431,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Denmark,DNK,2.90013212887818,3.2608951142314,2.21813936699846,2.94801619391984,3.74689051843748,0.82315607499072,0.466298252445085,0.390091338890159,2.63895105108132,2.43702951569331,3.79674260857645,0.824417531675238,-0.717955925971481,-5.08793606054171,1.62513291816535,1.15214252475052,-0.655226089002142,-0.48620958465817,1.08841956497687,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Djibouti,DJI,-4.11549886504892,-0.745872136563491,0.0993785661071058,2.17900617827152,0.416213954228041,2.04776441283741,2.61856229004907,3.1999593649289,3.82647610015981,3.16960116903758,4.79986468272354,5.10006138735422,5.79996261856923,5.03262705782332,3.48691748925121,4.46751452602494,4.84237957254818,4.99990725454917,6.00019432397339,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominica,DMA,2.64178302690354,1.49081788644772,4.97808715489754,0.683294801929264,0.375310954197673,0.473103033957003,-1.75316025449585,7.68721304923601,3.2501442362761,-0.0882423765572753,2.9296875,6.35673624288424,7.04727921498662,-1.16666666666667,0.67453625632379,0,-1.25628140703517,0.593723494486852,3.87858347386172,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Dominican Republic,DOM,7.13136735748039,8.00427443187613,7.01059772847134,6.71535409116007,5.65660487692379,1.80922948836022,5.78820731626821,-0.253358809847384,1.31195821990448,9.26275007449469,10.6711548406755,8.47462478045857,3.143711456701,0.935781295417272,8.30215280034723,2.82088449073947,2.62950620797847,4.77774191226588,7.34087836586743,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ecuador,ECU,1.73174751447954,4.32786476432231,3.26652940374666,-4.73938579085586,1.09180156435758,4.01562989958492,4.09677665885357,2.72287733695475,8.21102091734036,5.29130826699402,4.40352643383186,2.19006397224541,6.3571305999083,0.566491592100093,3.52529866894027,7.86814091910996,5.641962066712,4.55357553062048,3.67498213973248,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Egypt, Arab Rep.",EGY,4.98873054399822,5.49113150994471,4.0363670640121,6.10546040600572,5.36800596653157,3.53522567762784,2.37048910032468,3.19345473739772,4.09207161125322,4.47174447174446,6.84383819379116,7.08782742681046,7.15220293936281,4.6850406021169,5.13898583215666,1.82184437597417,2.19184690487997,2.10913582817909,2.20000000784101,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,El Salvador,SLV,1.70558908422987,4.24634249984823,3.74872616101325,3.4490984354171,2.1526524965072,1.70893639622891,2.34082274762717,2.30003827018754,1.85053558290622,3.56281450102233,3.91194864459077,3.8397651770274,1.27422730111427,-3.13304628167124,1.36478366726975,2.21683561040105,1.88095546069935,1.84728673148744,1.95194415299753,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Equatorial Guinea,GNQ,66.5799972564751,149.972963478158,23.7744823314965,25.6640154420924,18.2137799548991,63.379875425727,19.4628340334871,13.9552503188635,37.9987268559979,16.748700605341,7.70491760585084,12.2521709083931,9.9083756130895,-4.53471895687936,-3.82502188245593,1.9390840675846,5.76049870840316,-6.51292304554302,-0.304094543704878,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Eritrea,ERI,9.25883989518238,7.90868445207794,1.77258259246993,0.0134807225667544,-3.14198674619691,8.75543631332825,3.00542865063503,-2.65551536421624,1.45173436253818,2.5744496012273,-0.969216372826736,1.42682175033872,-9.7830297462648,3.87650192032112,2.19418976921348,8.67980038573106,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Estonia,EST,5.32388727876597,11.7985954823788,4.11732405574277,-0.856495096398191,10.5680819364531,6.32867264287459,6.07641942043406,7.41621054210093,6.2947270289115,9.37373678411686,10.2718652308439,7.74820306228075,-5.41946351118037,-14.7244023904974,2.46277332627901,7.58312514819815,5.1825781406402,1.56779582149269,2.90653716670559,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ethiopia,ETH,12.4261737798185,3.13390686700433,-3.45813914838983,5.16214582423662,6.07321749231049,8.30130632157497,1.51472569321093,-2.16135972141942,13.5726031535762,11.8187659353249,10.8347270718859,11.4561669954333,10.7885216814493,8.80255320238865,12.5505383420509,11.1782962356071,8.64781163539097,10.5822700402272,10.2791870240632,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Faeroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Fiji,FJI,4.80000001969718,-2.20000010337255,1.30000233736465,8.79999867201795,-1.69999924586102,1.99999884701114,3.20000059127634,0.999998967861487,5.30000099480719,0.699999968310735,1.85248246981142,-0.850653611349145,1.03279428455407,-1.3860375032742,2.95467315574027,-3.05027611244088,1.63499038607291,5.35139305414877,6.94457631346839,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Finland,FIN,3.65883306320907,6.25180784114451,5.42851256695509,4.44413427315236,5.63484745219101,2.5807920754502,1.6803250889493,1.99398408693965,3.92605717547447,2.77995503098056,4.05519744386183,5.18480080885459,0.720668487409924,-8.26903655827105,2.99233750220186,2.57081774452163,-1.42618935959564,-1.12119594233849,-0.404700297243537,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,France,FRA,1.3880040284493,2.33739765572744,3.55613623578574,3.40709914884665,3.87516225904459,1.95444942459253,1.11845689155015,0.819531669596628,2.78642411077925,1.60771381415587,2.37494689958575,2.36149887323958,0.195294765594184,-2.94134105462597,1.96565737478667,2.07922917455807,0.18269303354748,0.656485763257052,0.179566376852165,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,French Polynesia,PYF,0.300000310147965,1.90000414548467,6.19999577060079,4.00000464325639,4.0000003434361,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Gabon,GAB,3.62504902162655,5.73836739406542,3.47783358811971,-8.93262280377787,-1.88296639629203,2.1352334211979,-0.249033168543434,2.2473300115045,0.689543058464849,3.90070546559829,-3.63463743421055,6.48662008876767,-3.03019169658215,-1.1958595350809,9.13559174922239,7.09175334078003,5.25107692053524,5.63841404825614,4.31487712607701,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Gambia, The",GMB,2.22354559172069,4.89999909182424,3.49999851271944,6.39999931629715,5.50000017414997,5.80000023581577,-3.25000030726741,6.8699998028644,7.05000005510425,-0.941676149617649,1.12409961936244,3.63102583200823,5.73464197523039,6.44969584328621,6.52463270358541,-4.32866900963977,5.8622304744346,4.78090761725103,..,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Georgia,GEO,11.2000026905484,10.5190406535867,3.10490342440086,2.86925646115863,1.83834178668729,4.80545213578863,5.47383808471547,11.0581021189279,5.85732977251543,9.59964080415958,9.38327629663172,12.3439998799117,2.31404742935959,-3.77577455717272,6.25302862624761,7.19999906329845,6.18211732809738,3.31993079491082,4.76644243509141,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Germany,DEU,0.817897617014211,1.84920066980847,1.97961840703675,1.98713494928661,2.96204536784524,1.69547145188611,0,-0.709906171880789,1.16997041286515,0.70671394810023,3.70015957205484,3.26053529682157,1.08231540391905,-5.61886043465857,4.07993330487069,3.66000015503516,0.405170675144007,0.29784758571904,1.59977039232734,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ghana,GHA,4.60246104528616,4.1963575760962,4.70039077886524,4.39999685991612,3.70000011463813,4,4.49999969929409,5.19999998393914,5.59999998982201,5.90000395288151,6.39991241856389,4.3468191531195,9.14979909377527,4.84575613200906,7.89974029268168,14.0460026323343,9.29251186911659,7.31252502101229,3.98586562415207,..
